SEP=,
FROM,TO,DEMAND
Winterthur Deutweg Nordwest,Winterthur Talacker Zentrum,5.001769786
Winterthur Deutweg Nordwest,Winterthur Guggenb�hl West,9.217277765
Winterthur Deutweg Nordwest,Winterthur Guggenb�hl Ost,2.863673241
Winterthur Deutweg Nordwest,Winterthur Gr�ze West,5.104042757
Winterthur Deutweg Nordwest,Winterthur Gr�ze S�d,18.93774693
Winterthur Deutweg Nordwest,Winterthur Gr�ze S�dost,22.4868533
Winterthur Deutweg Nordwest,Winterthur Gr�ze Nordwest,4.329378053
Winterthur Deutweg Nordwest,Winterthur Gr�ze Zentrum,24.85383108
Winterthur Deutweg Nordwest,Winterthur Gr�ze Nordost,5.381652614
Winterthur Deutweg Nordwest,Winterthur Gr�ze Ost,5.777743429
Winterthur Deutweg Nordwest,Winterthur Hegmatten,9.911604027
Winterthur Deutweg Nordwest,Winterthur Hegi Nord,9.378896809
Winterthur Deutweg Nordwest,Winterthur Hegi S�d,3.378961655
Winterthur Deutweg Nordwest,Winterthur Zinzikon,6.256893585
Winterthur Deutweg Nordwest,Winterthur Reutlingen,0.66014083
Winterthur Deutweg Nordwest,Winterthur Stadel,0.266822937
Winterthur Deutweg Nordwest,Winterthur Ricketwil,0.129935319
Winterthur Deutweg Nordwest,Winterthur Waser,30.87592334
Winterthur Deutweg Nordwest,Winterthur B�elwiesen,20.42641842
Winterthur Deutweg Nordwest,Winterthur Waldegg,8.160492721
Winterthur Deutweg Nordwest,Winterthur Ganzenb�hl West,4.196253128
Winterthur Deutweg Nordwest,Winterthur Ganzenb�hl Ost,6.241216544
Winterthur Deutweg Nordwest,Winterthur Sonnenberg,3.653079718
Winterthur Deutweg Nordwest,Winterthur Oberseen,12.86151485
Winterthur Deutweg Nordwest,Winterthur Gotzenwil,1.534602614
Winterthur Deutweg Nordwest,Winterthur Eidberg,0.519406789
Winterthur Deutweg Nordwest,Winterthur Iberg,2.255420092
Winterthur Deutweg Nordwest,Winterthur Sennhof,1.357274746
Winterthur Deutweg Nordwest,Winterthur Schlosstal West,0.569408533
Winterthur Deutweg Nordwest,Winterthur Schlosstal S�d,1.869222758
Winterthur Deutweg Nordwest,Winterthur Schlosstal Nord,1.250588714
Winterthur Deutweg Nordwest,Winterthur Schlosstal Ost,5.121266963
Winterthur Deutweg Nordwest,Winterthur D�ttnau Nord,2.055379121
Winterthur Deutweg Nordwest,Winterthur D�ttnau S�d,2.834517475
Winterthur Deutweg Nordwest,Winterthur Eichliacker West,1.467795832
Winterthur Deutweg Nordwest,Winterthur Eichliacker S�d,2.73803023
Winterthur Deutweg Nordwest,Winterthur Eichliacker Mitte,3.055474168
Winterthur Deutweg Nordwest,Winterthur Eichliacker Nord,5.868526576
Winterthur Deutweg Nordwest,Winterthur Eichliacker Ost,2.80922167
Winterthur Deutweg Nordwest,Winterthur Rossberg,0.161009509
Winterthur Deutweg Nordwest,Winterthur Rosenberg Ost,4.378023771
Winterthur Deutweg Nordwest,Winterthur Rosenberg S�d,5.798653286
Winterthur Deutweg Nordwest,Winterthur Rosenberg Nord,3.188781213
Winterthur Deutweg Nordwest,Winterthur Rosenberg West,3.862413991
Winterthur Deutweg Nordwest,Winterthur Blumenau Nord,3.659083296
Winterthur Deutweg Nordwest,Winterthur Blumenau S�d,6.09322409
Winterthur Deutweg Nordwest,Winterthur Blumenau Ost,4.55837679
Winterthur Deutweg Nordwest,Winterthur Weinberg Nord,0.832355385
Winterthur Deutweg Nordwest,Winterthur Weinberg S�d,2.428995476
Winterthur Deutweg Nordwest,Winterthur Oberfeld Nord,1.321855023
Winterthur Deutweg Nordwest,Winterthur Oberfeld West,0.709520432
Winterthur Deutweg Nordwest,Winterthur Oberfeld Ost,3.005587972
Winterthur Deutweg Nordwest,Winterthur Oberfeld S�dwest,1.156931776
Winterthur Deutweg Nordwest,Winterthur Oberfeld S�dost,0.65066219
Winterthur Deutweg Nordwest,Winterthur Oberfeld Mitte,2.205963597
Winterthur Deutweg Nordwest,Winterthur Lindenplatz Nord,2.839091694
Winterthur Deutweg Nordwest,Winterthur Lindenplatz S�d,1.284824995
Winterthur Deutweg Nordwest,Winterthur Lindenplatz Ost,1.70592444
Winterthur Deutweg Nordwest,Winterthur Niederfeld,2.9212718
Winterthur Deutweg Nordwest,Winterthur Neuburg,0.152634773
Winterthur Deutweg Nordwest,Winterthur Hardau,0.321296659
Winterthur Deutweg Nordwest,Winterthur H�rti Nord,1.460471296
Winterthur Deutweg Nordwest,Winterthur H�rti S�d,3.041345774
Winterthur Deutweg Nordwest,Winterthur Taggenberg Nord,0.321310094
Winterthur Deutweg Nordwest,Winterthur Taggenberg S�d,0.765280563
Winterthur Deutweg Nordwest,Winterthur Deutweg S�d,2.913562499
Winterthur Deutweg Nordwest,Winterthur Deutweg West,0
Winterthur Deutweg Nordwest,Winterthur Deutweg Ost,19.15483326
Winterthur Deutweg Nordwest,Winterthur Deutweg Nordwest,0
Winterthur Deutweg Nordwest,Winterthur Deutweg Nordost,10.58009727
Winterthur Deutweg Nordwest,Winterthur Gutschick,20.77449447
Winterthur Deutweg Nordwest,Winterthur Endliker,14.50508855
Winterthur Deutweg Nordwest,Zell (ZH) Nord,0.015747604
Winterthur Deutweg Nordwest,Zell (ZH) West,2.53008241
Winterthur Deutweg Nordwest,Zell (ZH) S�d,1.807623057
Winterthur Deutweg Nordwest,Zell (ZH) Ost,0.006377592
Winterthur Deutweg Nordwest,Gachnang,3.759625113
Winterthur Deutweg Nordost,Buch am Irchel West,0.075116982
Winterthur Deutweg Nordost,Buch am Irchel Ost,0.013954739
Winterthur Deutweg Nordost,Bassersdorf Nord,0.034274523
Winterthur Deutweg Nordost,N�rensdorf S�d,0.201285757
Winterthur Deutweg Nordost,N�rensdorf Nord,0.208746314
Winterthur Deutweg Nordost,N�rensdorf Ost,0.109937311
Winterthur Deutweg Nordost,Oberembrach Ost,0.008413228
Winterthur Deutweg Nordost,Kyburg Ost,0.130148593
Winterthur Deutweg Nordost,Kyburg West,0.122859696
Winterthur Deutweg Nordost,Lindau Nord,0.177697642
Winterthur Deutweg Nordost,Lindau Kemptthal,0.476823856
Winterthur Deutweg Nordost,Lindau Zentrum,0.124919004
Winterthur Deutweg Nordost,Weisslingen Nord,0.01769578
Winterthur Deutweg Nordost,Bertschikon Nord,0.201949524
Winterthur Deutweg Nordost,Bertschikon West,0.099581374
Winterthur Deutweg Nordost,Bertschikon Ost,0.009712284
Winterthur Deutweg Nordost,Br�tten,0.506052289
Winterthur Deutweg Nordost,D�gerlen S�d,0.253822238
Winterthur Deutweg Nordost,D�ttlikon,0.119388025
Winterthur Deutweg Nordost,Dinhard Ost,0.143344954
Winterthur Deutweg Nordost,Dinhard S�d,0.150338959
Winterthur Deutweg Nordost,Ellikon an der Thur,0.161028143
Winterthur Deutweg Nordost,Elsau Nord,0.030940191
Winterthur Deutweg Nordost,Elsau West,3.206006436
Winterthur Deutweg Nordost,Elsau S�d,0.529514923
Winterthur Deutweg Nordost,Hettlingen West,0.831763098
Winterthur Deutweg Nordost,Hettlingen Ost,0.460844998
Winterthur Deutweg Nordost,Hofstetten (ZH) Nord,0.066388987
Winterthur Deutweg Nordost,Hofstetten (ZH) S�d,0.005813891
Winterthur Deutweg Nordost,Neftenbach West,0.024953803
Winterthur Deutweg Nordost,Neftenbach Nordost,0.211527462
Winterthur Deutweg Nordost,Neftenbach Ost,1.452111528
Winterthur Deutweg Nordost,Neftenbach S�d,0.190162632
Winterthur Deutweg Nordost,Pfungen,1.105550186
Winterthur Deutweg Nordost,Rickenbach (ZH) S�d,0.406868214
Winterthur Deutweg Nordost,Rickenbach (ZH) Nord,0.203922729
Winterthur Deutweg Nordost,Schlatt Ost,0.363677807
Winterthur Deutweg Nordost,Schlatt West,0.023238227
Winterthur Deutweg Nordost,Seuzach West,1.192817602
Winterthur Deutweg Nordost,Seuzach Nord,1.406063666
Winterthur Deutweg Nordost,Seuzach S�d,0.757640312
Winterthur Deutweg Nordost,Wiesendangen Nord,0.091939349
Winterthur Deutweg Nordost,Wiesendangen West,1.094544796
Winterthur Deutweg Nordost,Wiesendangen Ost,1.319530267
Winterthur Deutweg Nordost,Wiesendangen Menzengr�t,0.005443164
Winterthur Deutweg Nordost,Winterthur Altstadt Nord,10.54244341
Winterthur Deutweg Nordost,Winterthur Altstadt West,27.91590744
Winterthur Deutweg Nordost,Winterthur Altstadt Mitte,16.8054655
Winterthur Deutweg Nordost,Winterthur Altstadt Ost,7.502251035
Winterthur Deutweg Nordost,Winterthur Lind Nord,1.410716395
Winterthur Deutweg Nordost,Winterthur Lind Mitte,4.082217611
Winterthur Deutweg Nordost,Winterthur Lind S�dwest,5.458320028
Winterthur Deutweg Nordost,Winterthur Lind S�dost,7.554218607
Winterthur Deutweg Nordost,Winterthur Lind Ost,2.076692899
Winterthur Deutweg Nordost,Winterthur Heiligberg Nord,14.19615979
Winterthur Deutweg Nordost,Winterthur Heiligberg West,0.672942136
Winterthur Deutweg Nordost,Winterthur Heiligberg Ost,0.865456682
Winterthur Deutweg Nordost,Winterthur Heiligberg S�d,0.754489797
Winterthur Deutweg Nordost,Winterthur T�ssfeld Nord,3.61768472
Winterthur Deutweg Nordost,Winterthur T�ssfeld S�d,1.444242565
Winterthur Deutweg Nordost,Winterthur T�ssfeld Ost,1.741632543
Winterthur Deutweg Nordost,Winterthur Br�hlberg West,0.965329005
Winterthur Deutweg Nordost,Winterthur Br�hlberg Ost,2.050398085
Winterthur Deutweg Nordost,Winterthur Neuwiesen S�d,1.482186748
Winterthur Deutweg Nordost,Winterthur Neuwiesen West,0.951295312
Winterthur Deutweg Nordost,Winterthur Neuwiesen Ost,10.71024059
Winterthur Deutweg Nordost,Winterthur Neuwiesen Nord,1.720040881
Winterthur Deutweg Nordost,Winterthur Talacker Nord,0.578517897
Winterthur Deutweg Nordost,Winterthur Talacker Ost,6.447835989
Winterthur Deutweg Nordost,Winterthur Talacker S�d,1.85511743
Winterthur Deutweg Nordost,Winterthur Talacker Zentrum,1.025229934
Winterthur Deutweg Nordost,Winterthur Guggenb�hl West,3.530813012
Winterthur Deutweg Nordost,Winterthur Guggenb�hl Ost,1.720107138
Winterthur Deutweg Nordost,Winterthur Gr�ze West,2.265796236
Winterthur Deutweg Nordost,Winterthur Gr�ze S�d,11.25240033
Winterthur Deutweg Nordost,Winterthur Gr�ze S�dost,13.3802601
Winterthur Deutweg Nordost,Winterthur Gr�ze Nordwest,2.497387317
Winterthur Deutweg Nordost,Winterthur Gr�ze Zentrum,14.39667066
Winterthur Deutweg Nordost,Winterthur Gr�ze Nordost,3.087708381
Winterthur Deutweg Nordost,Winterthur Gr�ze Ost,3.38870432
Winterthur Deutweg Nordost,Winterthur Hegmatten,5.283263639
Winterthur Deutweg Nordost,Winterthur Hegi Nord,5.445109444
Winterthur Deutweg Nordost,Winterthur Hegi S�d,1.830641673
Winterthur Deutweg Nordost,Winterthur Zinzikon,1.913597568
Winterthur Deutweg Nordost,Winterthur Reutlingen,0.257054545
Winterthur Deutweg Nordost,Winterthur Stadel,0.122330834
Winterthur Deutweg Nordost,Winterthur Ricketwil,0.062241418
Winterthur Deutweg Nordost,Winterthur Waser,18.26625639
Winterthur Deutweg Nordost,Winterthur B�elwiesen,12.51092692
Winterthur Deutweg Nordost,Winterthur Waldegg,5.121130798
Winterthur Deutweg Nordost,Winterthur Ganzenb�hl West,2.620552919
Winterthur Deutweg Nordost,Winterthur Ganzenb�hl Ost,3.872906022
Winterthur Deutweg Nordost,Winterthur Sonnenberg,2.278315854
Winterthur Deutweg Nordost,Winterthur Oberseen,7.652867217
Winterthur Deutweg Nordost,Winterthur Gotzenwil,0.949539821
Winterthur Deutweg Nordost,Winterthur Eidberg,0.31991003
Winterthur Deutweg Nordost,Winterthur Iberg,1.391606299
Winterthur Deutweg Nordost,Winterthur Sennhof,0.837542305
Winterthur Deutweg Nordost,Winterthur Schlosstal West,0.218616699
Winterthur Deutweg Nordost,Winterthur Schlosstal S�d,0.636706382
Winterthur Deutweg Nordost,Winterthur Schlosstal Nord,0.480036452
Winterthur Deutweg Nordost,Winterthur Schlosstal Ost,1.738199519
Winterthur Deutweg Nordost,Winterthur D�ttnau Nord,0.703016552
Winterthur Deutweg Nordost,Winterthur D�ttnau S�d,0.96544195
Winterthur Deutweg Nordost,Winterthur Eichliacker West,0.498892112
Winterthur Deutweg Nordost,Winterthur Eichliacker S�d,0.92965794
Winterthur Deutweg Nordost,Winterthur Eichliacker Mitte,1.035408026
Winterthur Deutweg Nordost,Winterthur Eichliacker Nord,1.991443903
Winterthur Deutweg Nordost,Winterthur Eichliacker Ost,0.955832339
Winterthur Deutweg Nordost,Winterthur Rossberg,0.055350106
Winterthur Deutweg Nordost,Winterthur Rosenberg Ost,1.430863164
Winterthur Deutweg Nordost,Winterthur Rosenberg S�d,1.91107779
Winterthur Deutweg Nordost,Winterthur Rosenberg Nord,1.043844663
Winterthur Deutweg Nordost,Winterthur Rosenberg West,1.266762869
Winterthur Deutweg Nordost,Winterthur Blumenau Nord,1.374531365
Winterthur Deutweg Nordost,Winterthur Blumenau S�d,2.284953454
Winterthur Deutweg Nordost,Winterthur Blumenau Ost,1.708642595
Winterthur Deutweg Nordost,Winterthur Weinberg Nord,0.31278116
Winterthur Deutweg Nordost,Winterthur Weinberg S�d,0.911591925
Winterthur Deutweg Nordost,Winterthur Oberfeld Nord,0.496629573
Winterthur Deutweg Nordost,Winterthur Oberfeld West,0.268983183
Winterthur Deutweg Nordost,Winterthur Oberfeld Ost,1.129327922
Winterthur Deutweg Nordost,Winterthur Oberfeld S�dwest,0.444378628
Winterthur Deutweg Nordost,Winterthur Oberfeld S�dost,0.249990759
Winterthur Deutweg Nordost,Winterthur Oberfeld Mitte,0.832041373
Winterthur Deutweg Nordost,Winterthur Lindenplatz Nord,1.069565058
Winterthur Deutweg Nordost,Winterthur Lindenplatz S�d,0.490258627
Winterthur Deutweg Nordost,Winterthur Lindenplatz Ost,0.641612228
Winterthur Deutweg Nordost,Winterthur Niederfeld,0.974814621
Winterthur Deutweg Nordost,Winterthur Neuburg,0.058502524
Winterthur Deutweg Nordost,Winterthur Hardau,0.121853901
Winterthur Deutweg Nordost,Winterthur H�rti Nord,0.549418287
Winterthur Deutweg Nordost,Winterthur H�rti S�d,1.146035937
Winterthur Deutweg Nordost,Winterthur Taggenberg Nord,0.121996476
Winterthur Deutweg Nordost,Winterthur Taggenberg S�d,0.288657011
Winterthur Deutweg Nordost,Winterthur Deutweg S�d,0.969102335
Winterthur Deutweg Nordost,Winterthur Deutweg West,4.101329854
Winterthur Deutweg Nordost,Winterthur Deutweg Ost,0
Winterthur Deutweg Nordost,Winterthur Deutweg Nordwest,11.68780016
Winterthur Deutweg Nordost,Winterthur Deutweg Nordost,0
Winterthur Deutweg Nordost,Winterthur Gutschick,13.01185849
Winterthur Deutweg Nordost,Winterthur Endliker,9.148311397
Winterthur Deutweg Nordost,Zell (ZH) Nord,0.00916593
Winterthur Deutweg Nordost,Zell (ZH) West,1.557453003
Winterthur Deutweg Nordost,Zell (ZH) S�d,1.112598577
Winterthur Deutweg Nordost,Zell (ZH) Ost,0.003796173
Winterthur Deutweg Nordost,Gachnang,1.46278229
Winterthur Gutschick,Buch am Irchel West,0.175041381
Winterthur Gutschick,Buch am Irchel Ost,0.032651649
Winterthur Gutschick,Bassersdorf Nord,0.080481276
Winterthur Gutschick,N�rensdorf S�d,0.478895445
Winterthur Gutschick,N�rensdorf Nord,0.489003438
Winterthur Gutschick,N�rensdorf Ost,0.264649075
Winterthur Gutschick,Oberembrach Ost,0.019805083
Winterthur Gutschick,Kyburg Ost,0.414276709
Winterthur Gutschick,Kyburg West,0.401786542
Winterthur Gutschick,Lindau Nord,0.434529348
Winterthur Gutschick,Lindau Kemptthal,1.178141807
Winterthur Gutschick,Lindau Zentrum,0.296438333
Winterthur Gutschick,Weisslingen Nord,0.057749575
Winterthur Gutschick,Bertschikon Nord,0.291015625
Winterthur Gutschick,Bertschikon West,0.143246557
Winterthur Gutschick,Bertschikon Ost,0.014096527
Winterthur Gutschick,Br�tten,1.217304621
Winterthur Gutschick,D�gerlen S�d,0.423750554
Winterthur Gutschick,D�ttlikon,0.279525279
Winterthur Gutschick,Dinhard Ost,0.288928685
Winterthur Gutschick,Dinhard S�d,0.336458632
Winterthur Gutschick,Ellikon an der Thur,0.394308819
Winterthur Gutschick,Elsau Nord,0.045189528
Winterthur Gutschick,Elsau West,4.614499755
Winterthur Gutschick,Elsau S�d,0.956397945
Winterthur Gutschick,Hettlingen West,1.384563823
Winterthur Gutschick,Hettlingen Ost,0.739925024
Winterthur Gutschick,Hofstetten (ZH) Nord,0.123141342
Winterthur Gutschick,Hofstetten (ZH) S�d,0.009691473
Winterthur Gutschick,Neftenbach West,0.058507631
Winterthur Gutschick,Neftenbach Nordost,0.494817859
Winterthur Gutschick,Neftenbach Ost,3.051477006
Winterthur Gutschick,Neftenbach S�d,0.395796958
Winterthur Gutschick,Pfungen,2.590473426
Winterthur Gutschick,Rickenbach (ZH) S�d,1.003134367
Winterthur Gutschick,Rickenbach (ZH) Nord,0.502938177
Winterthur Gutschick,Schlatt Ost,0.538371668
Winterthur Gutschick,Schlatt West,0.073024568
Winterthur Gutschick,Seuzach West,1.921618086
Winterthur Gutschick,Seuzach Nord,3.148266019
Winterthur Gutschick,Seuzach S�d,1.676940133
Winterthur Gutschick,Wiesendangen Nord,0.227403876
Winterthur Gutschick,Wiesendangen West,2.03783859
Winterthur Gutschick,Wiesendangen Ost,1.904098149
Winterthur Gutschick,Wiesendangen Menzengr�t,0.007923621
Winterthur Gutschick,Winterthur Altstadt Nord,23.67382534
Winterthur Gutschick,Winterthur Altstadt West,58.697419
Winterthur Gutschick,Winterthur Altstadt Mitte,35.13063126
Winterthur Gutschick,Winterthur Altstadt Ost,16.29417052
Winterthur Gutschick,Winterthur Lind Nord,2.643814156
Winterthur Gutschick,Winterthur Lind Mitte,8.27231457
Winterthur Gutschick,Winterthur Lind S�dwest,8.684233012
Winterthur Gutschick,Winterthur Lind S�dost,13.18825215
Winterthur Gutschick,Winterthur Lind Ost,3.107313385
Winterthur Gutschick,Winterthur Heiligberg Nord,32.32847188
Winterthur Gutschick,Winterthur Heiligberg West,1.545458878
Winterthur Gutschick,Winterthur Heiligberg Ost,1.93509847
Winterthur Gutschick,Winterthur Heiligberg S�d,1.721767977
Winterthur Gutschick,Winterthur T�ssfeld Nord,5.214126477
Winterthur Gutschick,Winterthur T�ssfeld S�d,2.197747637
Winterthur Gutschick,Winterthur T�ssfeld Ost,2.527811795
Winterthur Gutschick,Winterthur Br�hlberg West,1.398759674
Winterthur Gutschick,Winterthur Br�hlberg Ost,2.954940976
Winterthur Gutschick,Winterthur Neuwiesen S�d,2.185089594
Winterthur Gutschick,Winterthur Neuwiesen West,2.191486142
Winterthur Gutschick,Winterthur Neuwiesen Ost,24.16803323
Winterthur Gutschick,Winterthur Neuwiesen Nord,3.959230001
Winterthur Gutschick,Winterthur Talacker Nord,0.800728689
Winterthur Gutschick,Winterthur Talacker Ost,9.415009763
Winterthur Gutschick,Winterthur Talacker S�d,2.592298097
Winterthur Gutschick,Winterthur Talacker Zentrum,1.476526964
Winterthur Gutschick,Winterthur Guggenb�hl West,5.090996823
Winterthur Gutschick,Winterthur Guggenb�hl Ost,2.442428219
Winterthur Gutschick,Winterthur Gr�ze West,4.370510978
Winterthur Gutschick,Winterthur Gr�ze S�d,0
Winterthur Gutschick,Winterthur Gr�ze S�dost,0
Winterthur Gutschick,Winterthur Gr�ze Nordwest,3.643998209
Winterthur Gutschick,Winterthur Gr�ze Zentrum,20.07949916
Winterthur Gutschick,Winterthur Gr�ze Nordost,4.394419262
Winterthur Gutschick,Winterthur Gr�ze Ost,4.851131249
Winterthur Gutschick,Winterthur Hegmatten,7.671573089
Winterthur Gutschick,Winterthur Hegi Nord,7.800085246
Winterthur Gutschick,Winterthur Hegi S�d,2.764441492
Winterthur Gutschick,Winterthur Zinzikon,2.811835997
Winterthur Gutschick,Winterthur Reutlingen,0.524133308
Winterthur Gutschick,Winterthur Stadel,0.25178013
Winterthur Gutschick,Winterthur Ricketwil,0.092832032
Winterthur Gutschick,Winterthur Waser,56.95534722
Winterthur Gutschick,Winterthur B�elwiesen,39.97931176
Winterthur Gutschick,Winterthur Waldegg,16.35780192
Winterthur Gutschick,Winterthur Ganzenb�hl West,8.376652239
Winterthur Gutschick,Winterthur Ganzenb�hl Ost,12.32970084
Winterthur Gutschick,Winterthur Sonnenberg,7.272960135
Winterthur Gutschick,Winterthur Oberseen,23.84235631
Winterthur Gutschick,Winterthur Gotzenwil,3.026845433
Winterthur Gutschick,Winterthur Eidberg,1.018499937
Winterthur Gutschick,Winterthur Iberg,4.432646625
Winterthur Gutschick,Winterthur Sennhof,2.667720004
Winterthur Gutschick,Winterthur Schlosstal West,0.506122519
Winterthur Gutschick,Winterthur Schlosstal S�d,0.87987732
Winterthur Gutschick,Winterthur Schlosstal Nord,1.111026152
Winterthur Gutschick,Winterthur Schlosstal Ost,2.575957088
Winterthur Gutschick,Winterthur D�ttnau Nord,0.901633605
Winterthur Gutschick,Winterthur D�ttnau S�d,1.387866152
Winterthur Gutschick,Winterthur Eichliacker West,0.637971142
Winterthur Gutschick,Winterthur Eichliacker S�d,1.187452972
Winterthur Gutschick,Winterthur Eichliacker Mitte,1.528868555
Winterthur Gutschick,Winterthur Eichliacker Nord,2.722847517
Winterthur Gutschick,Winterthur Eichliacker Ost,1.863445006
Winterthur Gutschick,Winterthur Rossberg,0.129809438
Winterthur Gutschick,Winterthur Rosenberg Ost,2.911804165
Winterthur Gutschick,Winterthur Rosenberg S�d,3.912633123
Winterthur Gutschick,Winterthur Rosenberg Nord,2.127283812
